chr	pos	N_5-N1	N_5-N2	N_5-N3	S_5-S3	S_5-S4	S_5-S2	S_5-S1
KN810548.1	895	1.00	0.90	0.92	1.00	1.00	0.84	1.00
KN810548.1	901	1.00	0.71	0.92	1.00	0.68	0.95	1.00
KN810548.1	903	1.00	0.74	1.00	0.90	1.00	0.95	1.00
KN810548.1	906	0.84	0.84	0.91	0.99	0.93	0.79	1.00
KN810548.1	925	1.00	0.90	0.91	0.41	1.00	0.82	1.00
KN810624.1	1882	1.00	0.87	1.00	0.95	0.96	0.98	1.00
KN810624.1	1891	0.29	0.67	1.00	0.97	0.50	0.89	1.00
KN810624.1	1893	1.00	0.90	0.92	1.00	1.00	0.95	1.00
KN810624.1	1899	1.00	0.70	0.92	1.00	0.75	0.98	1.00
KN810624.1	1901	1.00	0.77	1.00	0.90	0.96	0.98	1.00
KN810643.1	2423	0.83	0.55	0.68	0.81	0.47	0.93	0.80
KN810648.1	2511	0.45	0.35	0.88	0.93	0.98	0.17	0.79
KN810648.1	2601	0.41	0.87	0.95	0.91	0.97	0.19	1.00
KN810658.1	1021	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN810658.1	3554	0.82	0.68	0.98	0.75	0.98	0.73	0.95
KN810768.1	1272	0.71	0.73	0.38	0.84	0.70	0.27	0.15
KN810768.1	1287	0.17	0.77	0.38	0.86	0.70	0.15	0.23
KN810768.1	1302	0.74	0.78	0.41	0.85	0.72	0.32	0.14
KN810773.1	1698	0.84	0.92	0.83	0.65	0.94	0.95	0.88
KN810777.1	1396	0.61	0.17	0.69	0.47	0.50	0.57	0.39
KN810979.1	167	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN810979.1	176	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN810979.1	181	1.00	1.00	0.65	1.00	0.59	1.00	1.00
KN810979.1	188	1.00	1.00	0.65	1.00	1.00	1.00	1.00
KN811024.1	1968	0.85	0.55	0.92	1.00	1.00	0.93	1.00
KN811048.1	1146	0.81	0.64	0.53	0.75	0.99	0.90	0.86
KN811048.1	1162	0.92	0.88	0.89	0.58	0.84	0.97	1.00
KN811048.1	1196	0.96	0.89	0.63	0.85	0.98	0.92	0.76
KN811048.1	1228	0.92	0.85	0.51	1.00	0.81	0.92	0.86
KN811048.1	1230	0.92	0.94	0.95	1.00	0.93	0.85	1.00
KN811048.1	1235	0.96	0.88	0.95	1.00	0.80	0.85	0.95
KN811048.1	1241	0.96	0.92	0.95	0.95	0.91	0.92	1.00
KN811085.1	1775	0.90	0.82	0.99	1.00	0.98	1.00	1.00
KN811146.1	3077	0.84	0.82	0.98	0.99	0.97	1.00	1.00
KN811168.1	2786	0.58	0.65	0.77	1.00	0.68	0.40	0.64
KN811168.1	2799	0.65	0.30	0.86	0.21	0.92	0.60	1.00
KN811182.1	3165	0.97	1.00	0.94	1.00	0.95	1.00	1.00
KN811224.1	2162	0.88	0.98	0.83	0.85	0.96	0.91	0.88
KN811283.1	657492	0.83	0.97	0.63	0.23	0.95	0.89	0.94
KN811283.1	657745	0.97	0.90	0.98	1.00	0.93	1.00	0.79
KN811283.1	657757	0.93	0.84	0.93	0.96	0.81	0.79	0.82
KN811283.1	657781	0.94	0.91	0.94	0.96	0.95	0.92	0.92
KN811283.1	657788	0.96	0.48	0.84	0.92	0.93	0.75	0.84
KN811283.1	1588474	0.68	0.58	0.15	0.82	0.72	0.88	0.54
KN811283.1	1588476	0.53	0.89	0.58	0.93	0.96	0.88	0.77
KN811283.1	1588481	0.58	0.89	1.00	0.91	0.93	0.88	0.54
KN811283.1	1588487	0.84	0.89	1.00	0.85	0.98	0.92	0.85
KN811283.1	1611538	0.75	0.75	0.40	0.65	0.69	0.87	0.64
KN811283.1	1622772	0.21	1.00	0.54	0.89	0.81	1.00	1.00
KN811283.1	1622780	0.83	0.92	1.00	0.96	0.92	1.00	0.96
KN811283.1	1622783	0.77	0.76	0.73	0.93	0.90	0.98	0.94
KN811283.1	2193282	0.83	0.88	0.93	0.95	0.66	0.64	0.79
KN811283.1	2193286	0.71	0.86	0.88	0.82	0.63	0.82	0.68
KN811283.1	2222356	0.73	0.94	0.96	0.96	0.89	0.81	0.89
KN811283.1	2222369	0.73	0.78	0.97	0.96	0.70	0.93	0.90
KN811283.1	2266089	0.32	1.00	0.71	0.76	0.98	0.83	0.26
KN811283.1	2576462	0.69	0.70	0.18	0.15	0.26	1.00	0.28
KN811284.1	612202	0.53	0.84	0.82	0.71	0.86	0.57	0.50
KN811284.1	612234	0.31	0.34	0.58	0.46	0.59	0.43	0.50
KN811284.1	802847	0.52	0.66	0.18	0.40	0.86	0.60	0.45
KN811284.1	1864126	1.00	1.00	0.97	1.00	1.00	0.57	1.00
KN811284.1	1864152	1.00	0.93	0.97	1.00	0.72	0.44	1.00
KN811284.1	1967805	0.89	0.55	0.96	0.44	0.47	0.58	0.90
KN811284.1	1968313	0.89	0.40	0.71	0.97	1.00	0.77	0.90
KN811284.1	2131092	0.97	0.98	0.90	1.00	0.69	0.13	1.00
KN811284.1	2664450	0.30	1.00	1.00	0.14	0.41	1.00	1.00
KN811284.1	3047577	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN811284.1	3047596	0.88	0.83	0.97	1.00	0.91	0.70	1.00
KN811284.1	3047599	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN811284.1	3047601	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN811284.1	3047607	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN811284.1	3047609	0.68	0.63	1.00	0.97	0.41	0.87	1.00
KN811284.1	3047618	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN811285.1	1361406	1.00	0.89	0.94	0.89	1.00	1.00	1.00
KN811285.1	1361419	1.00	0.72	0.96	0.89	0.93	1.00	1.00
KN811285.1	1361424	0.45	0.27	0.80	0.97	1.00	1.00	1.00
KN811285.1	1361428	0.45	0.60	1.00	1.00	1.00	1.00	1.00
KN811285.1	1888514	1.00	0.99	0.41	1.00	0.97	1.00	1.00
KN811285.1	1888532	1.00	1.00	0.37	1.00	0.98	0.95	1.00
KN811285.1	1888541	0.53	1.00	0.80	1.00	1.00	1.00	1.00
KN811285.1	2190393	0.19	0.64	0.63	0.57	0.60	1.00	0.15
KN811285.1	2353020	0.75	0.50	0.65	0.63	0.24	0.67	0.74
KN811285.1	2353072	0.32	0.34	0.42	0.37	0.39	0.67	0.16
KN811285.1	2353127	0.96	0.90	0.95	0.53	0.87	1.00	0.84
KN811285.1	2353288	0.98	0.98	0.82	1.00	0.85	1.00	0.87
KN811285.1	2353295	0.97	1.00	0.82	0.95	0.64	0.58	0.87
KN811285.1	3115068	0.85	0.83	0.83	0.53	0.89	0.88	0.93
KN811285.1	3115119	0.89	0.92	0.91	0.97	0.89	0.86	1.00
KN811285.1	3115139	0.95	0.83	0.93	0.94	0.97	0.95	0.96
KN811286.1	141796	0.67	0.72	0.88	0.42	0.88	0.52	0.50
KN811286.1	141812	0.74	0.90	1.00	0.50	0.93	0.45	0.45
KN811286.1	141841	0.71	0.81	0.97	0.46	0.67	0.57	1.00
KN811286.1	906615	1.00	0.95	0.88	0.81	0.94	0.31	0.92
KN811286.1	906620	0.91	0.95	0.94	0.56	0.94	0.88	1.00
KN811286.1	906622	0.82	0.90	0.75	0.69	0.82	0.88	0.56
KN811286.1	906654	0.86	0.95	0.45	0.67	0.76	1.00	0.83
KN811286.1	1137356	0.93	1.00	0.98	0.82	0.90	0.60	1.00
KN811286.1	1627181	0.94	1.00	1.00	0.43	0.78	0.89	1.00
KN811286.1	1627186	0.94	0.85	1.00	0.55	0.97	0.86	1.00
KN811286.1	1952020	0.96	0.81	0.90	0.92	0.91	0.95	0.94
KN811286.1	1952023	0.91	0.82	0.97	0.85	0.84	0.80	0.94
KN811286.1	1952036	0.89	0.82	0.97	1.00	0.94	0.90	0.91
KN811286.1	2134190	0.94	1.00	1.00	0.87	0.96	1.00	0.95
KN811286.1	2134222	0.37	0.37	0.69	0.96	0.42	0.55	0.81
KN811286.1	2172262	0.97	0.89	0.93	0.80	0.95	0.64	0.76
KN811286.1	2172268	0.93	1.00	0.79	0.85	0.89	0.82	0.88
KN811286.1	2172273	1.00	0.89	0.76	0.90	0.90	0.64	0.88
KN811286.1	2172275	0.93	1.00	0.85	0.50	1.00	0.45	0.76
KN811286.1	2172307	0.90	0.62	0.79	0.72	0.87	0.29	0.70
KN811286.1	2249475	0.92	0.90	0.94	0.85	0.85	0.77	0.90
KN811286.1	2249495	0.86	0.82	0.94	0.95	0.83	0.85	0.85
KN811286.1	2508956	0.91	0.71	0.86	1.00	0.76	0.18	1.00
KN811286.1	2508977	0.87	0.55	1.00	0.97	0.89	0.69	1.00
KN811286.1	2508980	0.87	0.70	0.93	1.00	0.83	0.69	1.00
KN811286.1	2508987	0.86	0.61	0.95	0.97	1.00	0.69	1.00
KN811286.1	2509003	0.70	0.56	0.64	0.84	0.82	0.52	1.00
KN811286.1	2664458	0.42	0.17	0.47	0.26	0.14	0.22	0.57
KN811287.1	33755	0.77	0.29	0.88	0.90	0.95	0.80	0.45
KN811287.1	33776	0.91	0.51	0.18	0.92	0.92	0.88	0.61
KN811287.1	124301	0.89	0.77	0.77	0.45	0.70	0.62	0.96
KN811287.1	124303	1.00	0.79	1.00	0.98	0.83	0.38	0.71
KN811287.1	124308	0.67	0.95	0.92	0.90	0.85	0.65	0.92
KN811287.1	124314	1.00	0.97	0.92	0.98	0.96	0.65	0.96
KN811287.1	1545342	0.24	0.60	0.11	0.29	0.28	0.57	0.36
KN811287.1	1564578	0.97	1.00	1.00	1.00	0.64	0.41	1.00
KN811287.1	2511885	0.19	0.30	0.31	0.52	0.10	0.14	0.11
KN811288.1	169115	0.48	0.62	0.60	0.76	0.66	0.75	0.22
KN811288.1	973554	0.63	0.64	0.75	0.84	0.81	0.38	1.00
KN811288.1	973565	0.79	0.78	0.90	0.84	0.85	0.47	1.00
KN811288.1	973586	0.83	0.79	0.90	0.72	0.88	1.00	1.00
KN811288.1	1424904	0.71	0.47	0.58	0.67	0.62	0.45	1.00
KN811288.1	1629757	0.58	0.96	1.00	0.36	0.98	0.81	0.85
KN811288.1	1629767	0.97	1.00	0.97	0.98	0.98	1.00	0.94
KN811288.1	1629787	0.26	0.90	0.97	0.33	0.97	0.96	0.55
KN811288.1	1981846	1.00	0.97	0.60	0.37	0.99	0.77	0.80
KN811288.1	1981859	0.97	1.00	0.61	0.76	0.95	1.00	0.83
KN811288.1	1981865	0.85	0.93	0.61	0.71	0.99	1.00	0.83
KN811288.1	1981882	0.90	0.95	0.99	0.70	0.97	0.92	0.83
KN811288.1	1981891	0.95	0.76	0.96	0.84	1.00	1.00	0.80
KN811288.1	2363421	0.45	0.82	0.45	1.00	0.25	0.40	1.00
KN811288.1	2665749	0.44	0.26	0.33	0.34	0.24	0.25	0.42
KN811288.1	2906679	0.71	0.88	0.82	0.75	0.87	0.65	0.82
KN811288.1	2906876	0.96	0.65	0.92	0.68	0.93	0.89	0.70
KN811288.1	2906911	0.96	0.82	0.97	0.88	0.99	0.90	0.75
KN811288.1	2906914	1.00	1.00	0.99	0.94	0.96	0.95	0.62
KN811288.1	2906993	0.94	0.94	0.93	0.97	0.95	0.98	0.92
KN811289.1	1310050	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN811289.1	1310062	1.00	1.00	0.85	1.00	0.76	0.93	1.00
KN811289.1	4296839	0.34	0.86	0.93	0.72	0.88	0.95	0.98
KN811289.1	4296859	0.95	0.94	0.93	0.80	0.95	0.95	0.93
KN811289.1	4296869	0.90	0.67	1.00	0.76	0.73	0.95	0.90
KN811289.1	4349507	0.75	0.31	0.36	0.88	0.97	0.83	1.00
KN811289.1	5880637	0.40	0.41	0.91	0.82	0.85	0.70	0.67
KN811290.1	1277737	1.00	1.00	0.89	1.00	0.80	0.94	1.00
KN811290.1	1277749	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811290.1	1278194	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN811290.1	1278206	1.00	1.00	0.84	1.00	0.98	1.00	1.00
KN811290.1	2749312	1.00	0.96	0.91	0.93	0.97	0.94	0.99
KN811290.1	2749318	0.88	0.93	0.92	0.88	0.92	0.88	0.93
KN811290.1	2749323	0.96	0.87	0.85	0.88	0.93	0.91	0.94
KN811290.1	2749325	0.88	0.86	0.89	0.81	0.90	0.85	0.90
KN811290.1	2749429	0.96	0.88	0.98	0.92	0.98	0.90	0.95
KN811290.1	2806359	0.69	0.75	0.94	0.58	0.64	0.78	1.00
KN811291.1	681034	0.33	0.79	0.53	0.60	0.82	0.70	0.80
KN811291.1	1225248	0.81	0.95	0.88	0.77	0.96	0.83	1.00
KN811291.1	1225254	0.68	0.89	0.88	0.87	1.00	0.92	1.00
KN811291.1	1225273	0.76	0.98	0.81	0.73	0.87	1.00	1.00
KN811291.1	1225287	0.61	0.76	0.75	0.74	0.71	0.81	1.00
KN811291.1	1793116	1.00	1.00	0.60	1.00	0.98	0.41	1.00
KN811291.1	1793134	1.00	1.00	0.60	1.00	0.98	1.00	1.00
KN811291.1	1793158	0.54	0.88	0.39	1.00	0.98	0.40	1.00
KN811291.1	2898727	0.82	0.68	0.85	0.87	0.88	0.26	0.50
KN811291.1	2898732	0.93	0.72	0.65	0.87	0.86	0.89	0.50
KN811291.1	2898734	0.75	0.78	0.87	0.72	0.89	0.78	0.50
KN811291.1	2898766	0.68	0.33	0.67	0.44	0.59	0.69	0.50
KN811291.1	2898886	0.87	0.64	0.90	0.50	0.46	0.97	0.11
KN811292.1	67996	0.94	0.90	0.97	0.77	0.94	0.30	1.00
KN811292.1	1653879	0.21	0.17	0.38	0.27	0.26	0.10	0.32
KN811292.1	1740730	0.11	0.25	0.10	0.33	0.43	0.64	0.37
KN811292.1	2882606	0.31	0.60	0.43	0.83	0.58	0.54	0.52
KN811292.1	2882623	0.57	0.70	0.92	0.65	0.58	0.77	0.92
KN811292.1	3155637	0.94	0.79	0.91	0.91	0.78	0.77	0.88
KN811292.1	3155639	0.92	0.31	0.95	0.95	0.88	0.50	0.87
KN811293.1	1795728	1.00	1.00	0.63	1.00	0.97	0.98	1.00
KN811293.1	1795743	1.00	1.00	0.66	1.00	1.00	1.00	1.00
KN811293.1	1795746	1.00	0.98	0.66	1.00	1.00	1.00	1.00
KN811293.1	1795751	1.00	1.00	0.66	1.00	0.70	1.00	1.00
KN811293.1	1795763	1.00	0.77	0.68	1.00	1.00	0.56	1.00
KN811293.1	2406314	0.83	0.67	0.70	0.70	0.64	0.87	1.00
KN811293.1	2642719	0.20	0.11	0.42	0.33	0.50	0.22	0.37
KN811294.1	858548	1.00	0.58	1.00	1.00	1.00	1.00	1.00
KN811294.1	1097825	0.86	0.62	0.50	0.84	0.65	0.50	0.73
KN811294.1	1098125	1.00	1.00	1.00	0.39	0.50	1.00	1.00
KN811294.1	1261458	0.90	0.91	0.73	0.94	0.95	0.52	0.74
KN811294.1	1261544	1.00	0.85	0.86	0.87	0.89	0.75	0.85
KN811294.1	1261576	0.89	0.92	1.00	0.75	0.84	0.91	0.90
KN811294.1	1261578	0.97	0.83	0.88	0.91	0.84	0.91	0.97
KN811294.1	1261583	0.73	0.81	0.74	0.88	0.77	0.80	0.86
KN811294.1	1307598	0.63	0.84	0.74	0.71	0.83	0.60	0.75
KN811294.1	1928793	0.50	0.29	0.82	1.00	0.92	1.00	1.00
KN811294.1	2243907	0.43	0.83	1.00	0.66	0.57	0.67	0.52
KN811295.1	524341	0.72	0.96	0.73	0.85	0.83	0.92	0.92
KN811295.1	524373	0.88	0.71	0.79	0.85	0.83	0.75	0.83
KN811295.1	524375	0.81	0.92	0.93	0.77	0.90	0.75	1.00
KN811295.1	524380	0.94	0.92	0.86	0.85	0.87	0.75	0.92
KN811295.1	1406492	0.75	0.83	1.00	1.00	0.86	1.00	0.89
KN811295.1	1406500	0.75	1.00	1.00	0.97	0.93	1.00	0.89
KN811295.1	1608293	1.00	0.96	1.00	1.00	1.00	0.97	1.00
KN811295.1	2917013	0.50	0.63	0.32	0.39	0.91	0.44	0.47
KN811295.1	2917043	0.50	0.85	0.88	0.44	0.88	0.79	0.89
KN811296.1	172129	0.80	0.64	0.32	0.83	0.96	0.75	0.50
KN811296.1	172159	0.25	0.85	0.88	0.94	0.66	0.40	0.84
KN811296.1	834363	0.77	0.77	0.66	0.87	0.99	1.00	0.98
KN811296.1	834392	0.73	0.85	1.00	0.92	1.00	1.00	1.00
KN811296.1	1380977	0.88	0.36	0.20	0.50	0.40	0.17	0.32
KN811296.1	1590342	0.95	0.94	0.85	1.00	0.93	0.97	0.68
KN811296.1	1590355	0.95	0.88	0.88	0.86	0.90	0.97	0.84
KN811296.1	1590358	0.91	0.88	0.92	0.97	0.89	0.11	1.00
KN811296.1	1749155	0.92	0.88	0.79	0.97	0.94	0.99	0.99
KN811296.1	1749159	1.00	0.91	0.88	0.94	0.96	0.94	0.99
KN811296.1	1749168	0.92	0.79	0.83	0.97	0.94	0.97	0.99
KN811296.1	1779478	0.87	0.67	0.80	0.79	0.96	0.86	0.61
KN811296.1	2061203	0.88	0.92	0.86	0.83	0.88	0.83	0.93
KN811296.1	2061210	0.92	0.92	0.96	0.97	0.96	0.75	0.98
KN811296.1	2061252	0.88	0.86	1.00	1.00	0.95	1.00	0.90
KN811296.1	2061260	0.90	0.95	1.00	0.97	0.99	0.92	0.90
KN811296.1	2928654	0.68	1.00	0.88	0.75	0.80	1.00	0.43
KN811296.1	2928698	0.79	0.60	0.91	0.82	0.69	0.89	0.38
KN811296.1	2928700	0.85	0.84	0.89	0.97	0.90	0.94	0.88
KN811296.1	2928705	0.72	0.80	0.94	0.82	0.89	0.83	0.38
KN811296.1	2928711	0.78	1.00	1.00	0.87	0.96	0.94	0.75
KN811297.1	372141	0.88	0.91	0.95	0.96	0.99	0.81	1.00
KN811297.1	372149	0.75	0.79	0.86	0.89	0.97	0.94	1.00
KN811298.1	336338	0.69	0.72	0.62	0.72	0.84	0.58	0.78
KN811298.1	1744169	0.48	0.46	0.70	0.55	0.71	0.60	0.34
KN811298.1	1920086	0.83	0.45	0.88	0.21	0.73	0.69	0.60
KN811298.1	2370592	0.87	0.86	0.33	0.30	0.81	0.89	0.53
KN811298.1	2374138	0.87	0.94	1.00	1.00	1.00	1.00	1.00
KN811298.1	2664960	0.90	0.85	0.55	0.91	0.88	0.98	0.94
KN811298.1	2664978	0.76	0.94	0.73	0.90	0.96	0.96	1.00
KN811298.1	2664990	0.84	0.98	0.73	0.94	0.90	0.94	0.94
KN811299.1	329679	0.40	0.77	0.98	0.77	0.12	0.78	0.92
KN811299.1	594751	0.67	0.78	0.94	0.60	0.65	0.78	1.00
KN811299.1	1274180	0.68	0.75	0.94	0.58	0.65	0.78	1.00
KN811299.1	1948160	0.80	1.00	0.83	0.87	0.91	0.79	1.00
KN811299.1	2418889	1.00	0.97	0.98	0.84	1.00	0.38	0.74
KN811299.1	2418895	0.47	0.94	0.33	0.89	0.91	0.38	0.96
KN811299.1	2418900	0.93	0.83	0.31	0.95	0.64	0.31	0.96
KN811299.1	2418902	0.96	0.94	0.29	1.00	0.73	0.36	0.87
KN811299.1	2418934	0.96	0.41	0.25	0.86	0.62	0.69	0.61
KN811299.1	2419046	1.00	0.70	0.86	0.81	0.79	0.83	0.76
KN811299.1	2419054	1.00	0.78	0.96	0.96	0.85	0.91	0.76
KN811300.1	2136304	0.66	0.71	0.67	0.24	0.38	0.79	0.83
KN811300.1	2699860	0.69	1.00	0.60	1.00	1.00	1.00	1.00
KN811300.1	2918574	0.88	0.54	0.84	0.51	0.38	0.92	0.98
KN811300.1	2918598	0.85	0.60	1.00	0.56	0.70	0.92	1.00
KN811302.1	235965	0.28	0.15	0.50	0.82	0.86	0.42	0.38
KN811302.1	503596	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811302.1	529835	0.18	0.52	0.39	0.12	0.12	0.11	0.22
KN811302.1	1311081	0.86	0.49	0.21	0.83	0.50	0.87	0.58
KN811302.1	1481858	0.81	0.71	1.00	1.00	0.97	0.11	0.21
KN811303.1	273087	0.59	0.72	0.84	0.75	0.69	0.75	0.71
KN811303.1	273137	0.64	0.82	0.91	0.85	0.90	0.80	0.84
KN811303.1	273169	0.71	0.91	0.89	0.79	0.82	0.90	0.80
KN811303.1	273171	0.77	0.97	0.97	0.85	0.90	0.90	0.91
KN811303.1	273176	0.91	0.94	0.97	0.94	0.92	0.80	0.91
KN811303.1	273182	0.95	1.00	0.98	0.88	0.97	0.90	0.91
KN811303.1	380537	1.00	1.00	1.00	1.00	0.98	1.00	1.00
KN811303.1	2038184	1.00	0.67	0.49	1.00	0.91	1.00	1.00
KN811303.1	2038192	1.00	0.96	0.98	1.00	1.00	0.93	1.00
KN811303.1	2479939	1.00	1.00	0.89	1.00	0.80	0.94	1.00
KN811303.1	2479951	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811303.1	2480376	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN811303.1	2480388	1.00	1.00	0.84	1.00	0.76	0.93	1.00
KN811303.1	2480634	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN811303.1	2480646	0.45	0.73	0.52	0.86	0.51	0.61	0.45
KN811304.1	393934	1.00	0.86	1.00	0.95	0.95	0.98	1.00
KN811304.1	393943	0.27	0.66	1.00	0.97	0.50	0.89	1.00
KN811304.1	393945	1.00	0.90	0.92	1.00	1.00	0.95	1.00
KN811304.1	393951	1.00	0.69	0.92	1.00	0.70	0.98	1.00
KN811304.1	393953	1.00	0.76	1.00	0.90	0.95	0.98	1.00
KN811304.1	393956	0.83	0.83	0.91	0.99	0.93	0.76	1.00
KN811304.1	393975	1.00	0.93	0.91	0.41	1.00	0.82	1.00
KN811304.1	750738	1.00	0.86	0.81	0.94	0.95	0.90	0.95
KN811304.1	750816	0.94	0.92	0.90	0.98	0.94	0.86	0.86
KN811304.1	852975	0.96	1.00	0.99	0.99	0.99	1.00	1.00
KN811304.1	967242	0.51	0.68	0.16	0.44	0.86	0.68	0.50
KN811304.1	2087693	1.00	1.00	1.00	1.00	1.00	1.00	0.26
KN811304.1	2709045	0.93	0.70	0.91	0.85	0.97	0.80	0.91
KN811304.1	2786644	0.79	0.85	0.98	0.98	0.79	1.00	0.91
KN811304.1	2786676	0.72	1.00	0.94	0.95	0.83	1.00	0.89
KN811304.1	2786678	0.91	0.94	0.94	0.98	0.92	1.00	0.93
KN811304.1	2786683	0.78	0.94	0.96	0.95	0.92	0.36	0.79
KN811304.1	2786689	0.77	0.95	0.96	0.98	0.85	1.00	0.93
KN811305.1	1825708	0.92	0.95	0.93	0.83	0.85	0.82	0.90
KN811305.1	1825728	0.85	0.84	1.00	0.94	0.82	0.91	0.84
KN811305.1	1928217	1.00	1.00	1.00	0.17	0.68	1.00	1.00
KN811305.1	1928227	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811306.1	1958466	0.85	1.00	0.87	0.93	0.97	0.70	0.86
KN811306.1	1959116	0.89	0.98	0.49	0.85	0.96	0.98	0.83
KN811306.1	1959129	0.97	0.56	0.95	0.85	0.82	0.15	0.89
KN811306.1	1959132	0.92	0.90	0.97	0.62	1.00	0.97	0.88
KN811306.1	1959367	0.33	1.00	0.93	1.00	0.86	0.96	1.00
KN811307.1	920523	0.60	0.32	0.94	0.19	0.78	1.00	1.00
KN811307.1	920533	0.63	0.48	0.88	1.00	0.72	0.81	1.00
KN811307.1	920563	0.95	0.52	1.00	0.19	0.76	1.00	1.00
KN811307.1	2275507	0.94	0.77	0.39	0.93	0.97	0.95	1.00
KN811308.1	132297	1.00	0.83	0.94	0.93	0.73	0.70	1.00
KN811308.1	476850	0.88	0.59	0.13	0.23	0.76	0.65	0.82
KN811308.1	1506511	0.68	0.75	0.94	0.58	0.65	0.78	1.00
KN811308.1	2166176	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN811308.1	2166195	0.88	0.83	0.97	1.00	0.91	0.70	1.00
KN811308.1	2166198	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN811308.1	2166200	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN811308.1	2166206	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN811308.1	2166208	0.68	0.63	1.00	0.97	0.41	0.87	1.00
KN811308.1	2166217	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN811309.1	230561	0.97	0.97	0.97	0.98	0.93	0.96	0.99
KN811310.1	1388635	0.92	0.87	0.96	0.90	1.00	1.00	0.65
KN811310.1	1388664	0.92	0.78	1.00	0.90	0.98	1.00	1.00
KN811310.1	2490219	1.00	0.94	1.00	0.38	1.00	1.00	1.00
KN811310.1	2490238	1.00	0.84	1.00	1.00	0.91	0.95	1.00
KN811310.1	2490241	1.00	0.77	1.00	0.92	0.95	0.98	1.00
KN811310.1	2490243	1.00	0.68	0.89	1.00	0.77	0.98	1.00
KN811310.1	2490249	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN811310.1	2490251	0.27	0.65	1.00	0.97	0.41	0.87	1.00
KN811310.1	2490260	1.00	0.87	1.00	0.91	0.90	0.98	1.00
KN811311.1	1735530	0.96	0.85	0.84	0.85	0.95	0.92	0.73
KN811311.1	1965766	0.83	0.82	0.88	0.89	0.84	0.92	0.85
KN811311.1	1965822	0.95	0.82	1.00	0.92	0.92	0.71	0.94
KN811313.1	2442560	0.20	0.88	1.00	0.31	0.63	0.60	0.95
KN811314.1	470443	0.23	0.11	0.24	0.32	0.43	0.10	0.42
KN811314.1	1569157	0.40	0.20	0.12	0.10	0.12	0.13	0.17
KN811314.1	1720434	1.00	1.00	1.00	0.96	1.00	0.97	1.00
KN811314.1	1720440	0.46	1.00	1.00	1.00	0.94	1.00	1.00
KN811314.1	1722782	1.00	1.00	1.00	0.96	1.00	0.97	1.00
KN811314.1	1722788	0.46	1.00	1.00	1.00	0.94	1.00	1.00
KN811315.1	140366	0.69	0.72	0.88	0.42	0.88	0.52	0.48
KN811315.1	140382	0.76	0.90	1.00	0.50	0.93	0.45	0.43
KN811315.1	140383	1.00	0.64	0.89	1.00	0.97	1.00	0.98
KN811315.1	140411	0.71	0.81	0.97	0.46	0.66	0.70	1.00
KN811315.1	1946661	0.98	0.98	0.70	0.70	0.93	0.85	1.00
KN811315.1	1946692	0.96	0.93	0.74	0.71	0.95	1.00	0.83
KN811316.1	30171	0.81	0.72	0.59	0.86	0.82	0.45	0.92
KN811317.1	1624699	0.79	1.00	1.00	0.98	1.00	0.83	1.00
KN811317.1	1764372	0.58	0.51	0.52	0.96	1.00	1.00	1.00
KN811317.1	1764378	1.00	1.00	1.00	1.00	0.97	1.00	1.00
KN811317.1	2146562	0.40	1.00	0.94	0.88	0.93	0.85	1.00
KN811317.1	2146571	0.31	1.00	0.88	1.00	0.93	0.85	0.97
KN811317.1	2146581	0.94	1.00	0.94	0.92	0.92	0.71	0.97
KN811317.1	2146586	0.94	0.40	0.88	0.84	0.92	0.75	0.74
KN811317.1	2581700	0.82	0.90	0.83	0.54	0.79	0.80	0.79
KN811317.1	2581720	0.82	0.94	0.89	0.52	0.77	0.83	0.46
KN811318.1	1542226	0.97	0.98	0.97	0.67	0.56	1.00	0.93
KN811318.1	1542257	0.92	0.29	0.95	0.79	0.79	1.00	0.93
KN811318.1	1586931	0.69	0.77	0.88	0.45	0.88	0.48	0.45
KN811318.1	1586947	0.76	0.92	1.00	0.53	0.93	0.48	0.40
KN811318.1	1586976	0.71	0.85	0.97	0.69	0.66	0.72	1.00
KN811318.1	1609861	0.20	0.65	1.00	0.43	0.40	0.48	0.65
KN811318.1	1631954	0.86	0.58	0.58	0.60	0.93	0.18	1.00
